venta_id,fecha,local_id,producto_id,unidades_vendidas,precio_unitario_aplicado,importe_total
42084,2026-06-27,2,18,2,12.2,24.4
1981,2024-10-07,1,35,2,3.9,7.8
82858,2026-04-28,4,21,1,21.9,21.9
41736,2026-06-15,2,14,3,9.9,29.7
57089,2025-11-17,3,6,1,12.5,12.5
31351,2025-06-09,2,24,3,19.9,59.7
37874,2026-01-31,2,16,2,12.9,25.8
49027,2025-02-27,3,29,1,6.9,6.9
98946,2025-08-31,5,37,7,1.8,12.6
45383,2024-10-16,3,15,1,11.5,11.5
97974,2025-08-06,5,3,2,13.5,27.0
74598,2025-07-13,4,3,6,13.5,81.0
20783,2026-05-19,1,33,2,4.9,9.8
15429,2025-12-05,1,8,3,15.9,47.7
16687,2026-01-11,1,26,4,16.5,66.0
51731,2025-05-30,3,24,2,19.9,39.8
81513,2026-03-12,4,30,2,6.5,13.0
109324,2026-07-27,5,12,5,13.9,69.5
50818,2025-04-30,3,13,3,12.5,37.5
45956,2024-11-04,3,33,2,4.9,9.8
2141,2024-10-12,1,27,1,6.5,6.5
57264,2025-11-23,3,18,1,12.2,12.2
85427,2026-07-12,4,23,5,15.9,79.5
65377,2024-08-21,4,14,4,9.9,39.6
45918,2024-11-03,3,12,2,13.9,27.8
61561,2026-04-26,3,35,6,3.9,23.4
97108,2025-07-13,5,35,12,3.9,46.8
97419,2025-07-22,5,12,5,13.9,69.5
84090,2026-06-05,4,4,2,15.9,31.8
34482,2025-10-05,2,17,1,12.5,12.5
50679,2025-04-25,3,13,2,12.5,25.0
71297,2025-04-04,4,27,3,6.5,19.5
115872,2025-10-24,6,24,1,19.9,19.9
48072,2025-01-21,3,22,1,23.9,23.9
102815,2026-01-02,5,29,2,6.9,13.8
16042,2025-12-23,1,12,2,13.9,27.8
15124,2025-11-26,1,1,2,7.5,15.0
64608,2026-07-31,3,5,3,10.9,32.7
4057,2024-12-10,1,22,2,23.9,47.8
68881,2024-12-22,4,13,1,12.5,21.9
105388,2026-04-07,5,34,5,22.0,110.0
9616,2025-06-03,1,7,3,12.9,38.7
18517,2026-03-11,1,17,3,12.5,37.5
54118,2025-08-12,3,21,1,21.9,21.9
25368,2024-10-23,2,35,5,3.9,19.5
113899,2025-08-21,6,19,1,15.9,15.9
109527,2025-03-16,6,11,1,12.66,12.66
102505,2025-12-23,5,3,1,13.5,13.5
29456,2025-04-04,2,25,1,18.9,18.9
65217,2024-08-16,4,35,5,3.9,19.5
67141,2024-10-13,4,33,2,4.9,9.8
112315,2025-07-03,6,4,1,15.9,15.9
69662,2025-01-27,4,10,2,13.5,27.0
377,2024-08-15,1,15,2,11.5,23.0
92089,2025-02-10,5,5,2,10.9,21.8
77717,2025-10-10,4,11,1,14.9,14.9
83479,2026-05-17,4,22,1,23.9,23.9
35227,2025-10-30,2,29,2,6.9,13.8
54357,2025-08-19,3,33,3,4.9,14.7
42309,2026-07-05,2,19,1,15.9,15.9
1634,2024-09-26,1,35,8,3.9,31.2
51027,2025-05-07,3,10,1,13.5,13.5
50075,2025-04-05,3,1,1,7.5,7.5
28688,2025-03-08,2,9,3,13.9,41.7
90048,2024-11-28,5,9,2,13.9,27.8
21643,2026-06-15,1,11,1,14.9,14.9
46064,2024-11-08,3,37,1,1.8,1.8
43856,2024-08-26,3,12,1,13.9,13.9
1661,2024-09-27,1,25,1,18.9,18.9
63802,2026-07-05,3,36,2,3.2,6.4
94800,2025-05-11,5,5,2,10.9,21.8
66111,2024-09-10,4,21,1,21.9,21.9
102053,2025-12-08,5,7,3,12.9,38.7
11057,2025-07-18,1,19,1,15.9,15.9
105306,2026-04-05,5,9,4,13.9,55.6
28787,2025-03-11,2,36,2,3.2,6.4
77613,2025-10-06,4,23,1,15.9,15.9
88639,2024-10-09,5,29,3,6.9,20.7
60794,2026-04-01,3,15,2,11.5,23.0
121182,2026-05-08,6,33,4,4.9,19.6
36224,2025-12-04,2,29,1,6.9,6.9
103214,2026-01-17,5,35,5,3.9,19.5
46963,2024-12-12,3,27,1,6.5,6.5
104316,2026-03-02,5,21,1,21.9,21.9
116516,2025-11-17,6,17,1,12.5,12.5
96998,2025-07-10,5,38,10,3.5,35.0
73417,2025-06-10,4,6,2,12.5,25.0
22365,2026-07-07,1,21,3,21.9,65.7
21279,2026-06-04,1,7,3,12.9,38.7
122825,2026-06-30,6,14,3,9.9,29.7
79247,2025-12-08,4,35,1,3.9,3.9
110801,2025-05-12,6,2,1,11.9,11.9
2224,2024-10-15,1,9,3,13.9,41.7
79485,2025-12-17,4,35,3,3.43,10.29
76325,2025-08-29,4,7,4,12.9,51.6
21682,2026-06-16,1,23,1,15.9,15.9
46332,2024-11-19,3,2,1,11.9,11.9
10977,2025-07-15,1,32,3,3.5,10.5
20186,2026-05-01,1,17,8,12.5,100.0
74377,2025-07-07,4,5,2,10.9,21.8
14400,2025-11-03,1,12,2,13.9,27.8
28455,2025-02-27,2,16,1,12.9,12.9
103702,2026-02-06,5,26,3,16.5,49.5
35937,2025-11-24,2,25,1,18.9,18.9
42629,2026-07-17,2,9,1,13.9,13.9
117702,2025-12-30,6,30,1,6.5,6.5
8517,2025-04-29,1,22,2,23.9,47.8
12908,2025-09-18,1,37,2,1.8,3.6
109699,2025-03-25,6,20,1,14.36,14.36
101027,2025-11-01,5,19,3,15.9,47.7
89080,2024-10-23,5,20,2,16.9,33.8
6583,2025-02-28,1,17,4,12.5,50.0
88135,2024-09-24,5,13,4,12.5,50.0
20153,2026-04-30,1,21,1,21.9,21.9
39726,2026-04-06,2,18,3,12.2,36.6
59329,2026-02-06,3,17,3,12.5,37.5
69724,2025-01-30,4,33,3,4.9,14.7
66628,2024-09-26,4,3,3,13.5,40.5
41358,2026-06-01,2,25,3,18.9,56.7
40358,2026-04-28,2,19,2,15.9,31.8
3549,2024-11-25,1,10,3,13.5,40.5
46007,2024-11-06,3,31,1,5.9,5.9
19978,2026-04-25,1,3,1,13.5,13.5
23264,2024-08-06,2,6,1,12.5,12.5
81012,2026-02-20,4,7,1,12.9,12.9
67226,2024-10-17,4,9,1,13.9,13.9
84799,2026-06-25,4,4,2,15.9,31.8
108543,2026-07-06,5,18,12,12.2,146.4
87741,2024-09-13,5,17,8,12.5,100.0
8648,2025-05-03,1,26,2,16.5,33.0
90017,2024-11-26,5,36,1,3.2,3.2
49650,2025-03-21,3,10,2,13.5,27.0
109090,2026-07-21,5,3,9,13.5,121.5
70109,2025-02-15,4,38,1,3.5,3.5
93009,2025-03-15,5,22,5,23.9,119.5
51031,2025-05-07,3,15,2,11.5,23.0
62445,2026-05-24,3,19,3,15.9,47.7
35429,2025-11-06,2,28,2,6.2,12.4
55558,2025-09-26,3,33,4,4.9,19.6
34990,2025-10-22,2,22,1,23.9,23.9
53589,2025-07-27,3,11,1,14.9,14.9
56295,2025-10-20,3,33,2,4.9,9.8
15047,2025-11-23,1,26,1,16.5,16.5
102183,2025-12-12,5,23,1,15.9,15.9
38987,2026-03-12,2,23,2,15.9,31.8
2617,2024-10-27,1,18,3,12.2,36.6
82441,2026-04-15,4,20,3,16.9,50.7
28345,2025-02-22,2,23,4,15.9,63.6
67361,2024-10-21,4,23,1,15.9,15.9
21996,2026-06-26,1,8,4,15.9,63.6
118255,2026-01-22,6,20,1,16.9,16.9
96835,2025-07-06,5,25,4,18.9,75.6
46150,2024-11-12,3,11,1,14.9,14.9
71105,2025-03-28,4,12,2,13.9,27.8
115952,2025-10-27,6,8,3,15.9,47.7
89280,2024-10-30,5,5,2,10.9,21.8
87062,2024-08-25,5,31,2,5.9,11.8
57375,2025-11-28,3,1,2,7.5,15.0
115154,2025-10-01,6,1,3,7.5,22.5
32603,2025-07-25,2,8,1,15.9,15.9
76247,2025-08-27,4,2,3,11.9,35.7
26990,2024-12-18,2,27,2,6.5,13.0
15373,2025-12-03,1,19,2,15.9,31.8
33417,2025-08-29,2,12,2,13.9,27.8
563,2024-08-22,1,15,3,11.5,34.5
71509,2025-04-11,4,16,3,12.9,38.7
94211,2025-04-23,5,23,4,15.9,63.6
19428,2026-04-08,1,14,1,9.9,9.9
71150,2025-03-29,4,35,-5,3.9,-19.5
66937,2024-10-06,4,24,1,19.9,19.9
25040,2024-10-13,2,7,6,12.9,77.4
36509,2025-12-14,2,5,1,10.9,10.9
73788,2025-06-20,4,26,3,16.5,49.5
96964,2025-07-10,5,4,4,15.9,63.6
74071,2025-06-28,4,23,2,15.9,31.8
38562,2026-02-25,2,34,5,22.0,110.0
88545,2024-10-06,5,26,1,16.5,16.5
11856,2025-08-14,1,21,2,21.9,43.8
33000,2025-08-09,2,34,2,22.0,44.0
13216,2025-09-28,1,11,3,14.9,44.7
60049,2026-03-06,3,5,2,10.9,21.8
93486,2025-04-01,5,14,3,9.9,29.7
65449,2024-08-23,4,11,10,14.9,149.0
75301,2025-08-01,4,15,4,11.5,73.5
16401,2026-01-02,1,34,1,22.0,22.0
81551,2026-03-13,4,38,2,3.5,7.0
53064,2025-07-11,3,7,4,12.9,51.6
108447,2026-07-03,5,36,8,3.2,25.6
53446,2025-07-23,3,2,2,11.9,23.8
52824,2025-07-03,3,18,1,12.2,12.2
50586,2025-04-22,3,5,1,10.9,10.9
36906,2025-12-27,2,4,1,15.9,15.9
111901,2025-06-19,6,17,1,12.5,12.5
55422,2025-09-22,3,15,3,11.5,34.5
105831,2026-04-21,5,8,2,15.9,31.8
96487,2025-06-27,5,12,10,13.9,139.0
68469,2024-12-06,4,29,1,6.9,6.9
35192,2025-10-29,2,20,2,16.9,33.8
113306,2025-08-02,6,33,11,4.9,53.9
49742,2025-03-24,3,3,1,13.5,13.5
58099,2025-12-22,3,9,2,13.9,27.8
27939,2025-02-07,2,32,1,2.98,2.98
33850,2025-09-13,2,20,4,16.9,67.6
104322,2026-03-02,5,34,2,22.0,44.0
35040,2025-10-24,2,11,3,14.9,44.7
121348,2026-05-14,6,17,3,12.5,37.5
46497,2024-11-25,3,20,1,16.9,16.9
91054,2024-12-31,5,15,6,11.5,69.0
63862,2026-07-07,3,35,2,3.9,7.8
94770,2025-05-10,5,11,6,14.9,89.4
2877,2024-11-04,1,12,1,13.9,13.9
75237,2025-07-30,4,23,3,15.9,47.7
47409,2024-12-27,3,37,3,1.8,5.4
72679,2025-05-19,4,7,3,12.9,38.7
54194,2025-08-14,3,32,7,3.5,24.5
50367,2025-04-14,3,29,1,6.9,6.9
83463,2026-05-17,4,5,2,10.9,21.8
7715,2025-04-05,1,5,1,10.9,10.9
47281,2024-12-23,3,30,3,6.5,19.5
57192,2025-11-21,3,8,2,15.9,31.8
55810,2025-10-04,3,38,4,3.5,14.0
25158,2024-10-17,2,3,2,13.5,27.0
39877,2026-04-11,2,28,3,6.2,18.6
53998,2025-08-08,3,34,3,22.0,66.0
114263,2025-09-02,6,1,2,7.5,15.0
17863,2026-02-19,1,3,1,13.5,13.5
56589,2025-10-30,3,18,2,12.2,24.4
2212,2024-10-14,1,33,4,4.9,19.6
24314,2024-09-18,2,7,2,12.9,25.8
43614,2024-08-18,3,32,6,3.5,21.0
75742,2025-08-13,4,14,5,9.9,49.5
75167,2025-07-28,4,24,3,19.9,59.7
38114,2026-02-09,2,37,1,1.8,1.8
33586,2025-09-04,2,20,1,16.9,16.9
71203,2025-04-01,4,10,2,13.5,27.0
26462,2024-12-01,2,2,1,11.9,11.9
28762,2025-03-10,2,38,1,3.5,3.5
79155,2025-12-05,4,12,3,13.9,41.7
91040,2024-12-30,5,36,1,3.2,3.2
19200,2026-04-01,1,16,3,12.9,38.7
49546,2025-03-17,3,25,1,18.9,18.9
91708,2025-01-26,5,3,2,13.5,27.0
43657,2024-08-20,3,12,1,13.9,13.9
18470,2026-03-09,1,37,3,1.8,5.4
51628,2025-05-27,3,10,1,13.5,13.5
40008,2026-04-16,2,18,2,12.2,24.4
95279,2025-05-25,5,7,6,12.9,77.4
53409,2025-07-21,3,28,3,6.2,18.6
14775,2025-11-15,1,18,6,12.2,73.2
24377,2024-09-20,2,3,2,13.5,27.0
112090,2025-06-25,6,31,1,5.9,5.9
45395,2024-10-16,3,31,2,5.9,11.8
40464,2026-05-02,2,7,3,12.9,38.7
70846,2025-03-17,4,22,1,23.9,23.9
53959,2025-08-07,3,28,3,6.2,18.6
88080,2024-09-22,5,28,2,6.2,12.4
57986,2025-12-18,3,20,1,16.9,16.9
105518,2026-04-11,5,33,9,4.9,44.1
80498,2026-01-29,4,1,2,7.5,15.0
44408,2024-09-13,3,4,1,15.9,15.9
98329,2025-08-15,5,21,4,21.9,87.6
114787,2025-09-19,6,14,1,9.9,9.9
80532,2026-01-30,4,16,4,12.9,51.6
76155,2025-08-24,4,22,5,23.9,119.5
82138,2026-04-05,4,7,2,12.9,25.8
78120,2025-10-24,4,18,1,12.2,12.2
21822,2026-06-20,1,33,5,4.9,24.5
116485,2025-11-16,6,10,3,13.5,40.5
81801,2026-03-23,4,38,5,3.5,17.5
68912,2024-12-23,4,15,3,11.5,34.5
120469,2026-04-15,6,5,1,10.9,10.9
40203,2026-04-23,2,17,1,12.5,12.5
94012,2025-04-17,5,26,3,14.85,44.55
120728,2026-04-23,6,30,2,6.5,13.0
41279,2026-05-30,2,11,4,14.9,59.6
118967,2026-02-19,6,22,1,23.9,23.9
91896,2025-02-02,5,17,5,12.5,62.5
59737,2026-02-21,3,22,3,23.9,71.7
18685,2026-03-16,1,14,4,9.9,39.6
54550,2025-08-25,3,14,3,9.9,29.7
119892,2026-03-26,6,29,1,6.9,6.9
105625,2026-04-14,5,38,7,3.5,24.5
64477,2026-07-27,3,1,1,7.5,7.5
88344,2024-09-30,5,14,3,9.9,29.7
49313,2025-03-09,3,12,3,13.9,41.7
99228,2025-09-08,5,32,8,3.5,28.0
14872,2025-11-18,1,21,2,21.9,43.8
89047,2024-10-22,5,15,2,11.5,23.0
111712,2025-06-12,6,31,3,5.9,17.7
56169,2025-10-17,3,5,1,10.9,10.9
114232,2025-08-31,6,33,8,4.9,39.2
64930,2024-08-08,4,37,4,1.8,7.2
95807,2025-06-08,5,33,4,4.9,19.6
32847,2025-08-03,2,16,1,12.9,12.9
10047,2025-06-16,1,20,1,16.9,16.9
80546,2026-01-30,4,38,2,3.5,7.0
61029,2026-04-09,3,8,1,15.9,15.9
30446,2025-05-08,2,24,1,19.9,19.9
80199,2026-01-15,4,16,2,12.9,25.8
113159,2025-07-29,6,25,3,18.9,56.7
71496,2025-04-10,4,38,2,3.5,7.0
83709,2026-05-24,4,31,1,5.9,5.9
110676,2025-05-07,6,9,2,13.9,27.8
119539,2026-03-13,6,10,4,13.5,54.0
38812,2026-03-06,2,31,1,5.9,5.9
17776,2026-02-16,1,1,1,7.5,7.5
22321,2026-07-06,1,1,3,7.5,22.5
39799,2026-04-08,2,37,1,1.8,1.8
23146,2024-08-01,2,12,1,13.9,13.9
56753,2025-11-05,3,12,1,13.9,13.9
83975,2026-06-01,4,32,9,3.5,31.5
17227,2026-01-29,1,4,1,15.9,15.9
9933,2025-06-13,1,9,5,13.9,69.5
54569,2025-08-25,3,38,1,3.5,3.5
103664,2026-02-05,5,11,3,14.9,44.7
17573,2026-02-09,1,20,2,16.9,66.45
38671,2026-03-01,2,27,1,6.5,6.5
121919,2026-06-02,6,12,2,13.9,27.8
50026,2025-04-03,3,8,5,15.9,79.5
15355,2025-12-02,1,38,1,3.5,3.5
56691,2025-11-02,3,26,2,16.5,33.0
112158,2025-06-27,6,37,3,1.8,5.4
101259,2025-11-09,5,15,1,11.5,11.5
21120,2026-05-30,1,5,4,10.9,43.6
81701,2026-03-20,4,10,4,13.5,54.0
123731,2026-07-28,6,12,1,13.9,13.9
99005,2025-09-02,5,26,3,16.5,49.5
73526,2025-06-13,4,14,6,9.9,59.4
468,2024-08-18,1,34,4,22.0,88.0
36444,2025-12-12,2,8,2,15.9,31.8
112551,2025-07-10,6,17,2,12.5,25.0
44167,2024-09-05,3,4,1,15.9,15.9
44174,2024-09-05,3,14,1,9.9,9.9
9248,2025-05-22,1,20,2,16.9,33.8
37919,2026-02-02,2,8,2,15.9,31.8
122302,2026-06-14,6,9,1,13.9,13.9
30904,2025-05-24,2,30,2,6.5,13.0
33742,2025-09-10,2,2,1,11.9,11.9
20561,2026-05-13,1,1,5,7.5,37.5
9757,2025-06-07,1,20,3,16.9,50.7
102937,2026-01-07,5,8,1,15.9,15.9
82142,2026-04-05,4,11,1,14.9,14.9
63031,2026-06-12,3,8,4,15.9,63.6
96229,2025-06-20,5,15,10,11.5,115.0
76167,2025-08-24,4,34,14,22.0,308.0
38375,2026-02-19,2,11,3,14.9,44.7
44863,2024-09-28,3,15,4,11.5,46.0
120238,2026-04-07,6,14,2,9.9,19.8
108634,2026-07-08,5,34,9,22.0,198.0
38982,2026-03-12,2,18,3,12.2,36.6
32099,2025-07-05,2,36,3,3.2,9.6
104503,2026-03-08,5,30,1,6.5,6.5
71878,2025-04-23,4,35,5,3.9,19.5
47440,2024-12-28,3,33,5,4.9,24.5
25433,2024-10-26,2,6,1,12.5,12.5
51097,2025-05-09,3,18,2,12.2,24.4
100767,2025-10-24,5,11,2,14.9,29.8
7438,2025-03-27,1,19,3,15.9,47.7
68774,2024-12-18,4,13,1,12.5,12.5
123185,2026-07-11,6,16,9,12.9,116.1
17890,2026-02-19,1,35,2,3.9,7.8
114555,2025-09-11,6,30,1,6.5,6.5
79065,2025-12-01,4,38,1,3.5,3.5
36261,2025-12-05,2,34,2,22.0,44.0
99536,2025-09-17,5,19,5,15.9,79.5
116767,2025-11-26,6,37,2,1.8,3.6
40531,2026-05-04,2,27,1,6.5,6.5
64519,2026-07-28,3,16,1,12.9,12.9
98496,2025-08-19,5,38,14,3.5,49.0
41982,2026-06-23,2,32,1,3.5,3.5
24226,2024-09-14,2,28,1,6.2,6.2
16307,2025-12-31,1,2,1,11.9,11.9
56046,2025-10-12,3,31,2,5.9,11.8
34898,2025-10-19,2,17,2,12.5,25.0
118565,2026-02-03,6,3,1,13.5,13.5
23814,2024-08-31,2,8,1,15.9,15.9
42809,2026-07-23,2,29,1,6.9,6.9
62755,2026-06-03,3,22,3,23.9,71.7
86298,2024-08-05,5,10,5,13.5,67.5
85419,2026-07-12,4,15,8,11.5,92.0
113467,2025-08-08,6,1,1,7.5,7.5
106364,2026-05-06,5,33,5,4.9,24.5
110134,2025-04-14,6,36,1,3.2,3.2
120831,2026-04-27,6,3,1,13.5,13.5
86936,2024-08-22,5,18,8,12.2,97.6
4613,2024-12-27,1,15,6,11.5,69.0
45643,2024-10-25,3,12,4,13.9,55.6
91011,2024-12-29,5,31,3,5.9,17.7
113953,2025-08-23,6,10,6,13.5,81.0
120665,2026-04-21,6,26,2,16.5,33.0
77610,2025-10-06,4,17,2,12.5,25.0
113134,2025-07-28,6,32,4,3.5,14.0
58126,2025-12-23,3,10,5,13.5,67.5
44241,2024-09-07,3,15,8,11.5,92.0
116564,2025-11-19,6,16,3,12.9,38.7
72538,2025-05-14,4,36,3,3.2,9.6
43302,2024-08-09,3,5,2,10.9,21.8
97001,2025-07-11,5,3,4,13.5,54.0
103049,2026-01-11,5,19,3,15.9,47.7
80503,2026-01-29,4,9,1,13.9,13.9
83170,2026-05-08,4,17,1,12.5,12.5
36621,2025-12-17,2,35,4,,13.72
27006,2024-12-19,2,8,1,15.9,15.9
45157,2024-10-08,3,18,3,12.2,36.6
68156,2024-11-23,4,16,1,12.9,12.9
68868,2024-12-21,4,30,2,6.5,13.0
2641,2024-10-28,1,8,2,15.9,31.8
41193,2026-05-27,2,13,2,12.5,25.0
58417,2026-01-02,3,16,3,12.9,38.7
57131,2025-11-18,3,33,1,4.9,4.9
90783,2024-12-22,5,18,3,12.2,36.6
99238,2025-09-09,5,5,4,10.9,43.6
118559,2026-02-02,6,32,2,3.5,7.0
66971,2024-10-07,4,36,1,3.2,3.2
24491,2024-09-23,2,33,4,4.9,19.6
73782,2025-06-20,4,20,2,16.9,33.8
108132,2026-06-25,5,12,4,13.9,55.6
93144,2025-03-20,5,23,1,15.9,15.9
123080,2026-07-08,6,5,3,10.9,32.7
97519,2025-07-24,5,37,9,1.8,16.2
13490,2025-10-06,1,34,1,22.0,22.0
6677,2025-03-03,1,7,2,12.9,25.8
110038,2025-04-11,6,9,1,13.9,13.9
58461,2026-01-03,3,37,2,1.8,3.6
45549,2024-10-21,3,36,2,3.2,6.4
83990,2026-06-02,4,11,4,14.9,59.6
10946,2025-07-14,1,23,1,15.9,15.9
93951,2025-04-15,5,31,3,5.9,17.7
4450,2024-12-22,1,22,4,23.9,95.6
98564,2025-08-21,5,30,5,6.5,32.5
58108,2025-12-22,3,18,1,12.2,12.2
96291,2025-06-22,5,2,1,11.9,11.9
108442,2026-07-03,5,31,5,5.9,29.5
86806,2024-08-18,5,38,4,3.5,14.0
38593,2026-02-26,2,37,1,1.8,1.8
4975,2025-01-07,1,20,3,16.9,50.7
17058,2026-01-23,1,26,5,16.5,82.5
108373,2026-07-01,5,37,8,1.8,14.4
31004,2025-05-28,2,14,1,9.9,9.9
119766,2026-03-21,6,31,2,5.9,11.8
91157,2025-01-04,5,7,3,12.9,63.16
14992,2025-11-22,1,5,1,10.9,10.9
95405,2025-05-28,5,30,1,6.5,6.5
88725,2024-10-12,5,18,4,12.2,48.8
114933,2025-09-23,6,34,2,22.0,44.0
78301,2025-10-30,4,25,2,18.9,37.8
69317,2025-01-10,4,16,3,12.9,38.7
75520,2025-08-07,4,15,4,11.5,46.0
113655,2025-08-13,6,20,2,16.9,33.8
19240,2026-04-02,1,23,1,15.9,15.9
13305,2025-10-01,1,4,3,15.9,47.7
24211,2024-09-14,2,10,3,13.5,40.5
46539,2024-11-27,3,15,7,11.5,80.5
43438,2024-08-13,3,14,6,9.9,59.4
80063,2026-01-09,4,8,2,15.9,31.8
110108,2025-04-13,6,30,1,6.5,6.5
109659,2025-03-23,6,5,1,9.26,9.26
99913,2025-09-27,5,33,10,4.9,49.0
42552,2026-07-14,2,3,2,13.5,27.0
37410,2026-01-14,2,2,1,11.9,11.9
32552,2025-07-23,2,12,2,13.9,27.8
21886,2026-06-22,1,32,2,3.5,7.0
51086,2025-05-09,3,7,3,12.9,38.7
33174,2025-08-18,2,12,1,13.9,13.9
57082,2025-11-16,3,34,7,22.0,154.0
39153,2026-03-17,2,30,4,6.5,26.0
113093,2025-07-27,6,19,4,15.9,63.6
6289,2025-02-19,1,15,2,11.5,23.0
67572,2024-10-28,4,38,2,3.5,7.0
19630,2026-04-14,1,17,2,12.5,25.0
44793,2024-09-26,3,3,1,13.5,13.5
72190,2025-05-03,4,30,3,6.5,19.5
60127,2026-03-08,3,21,2,21.9,43.8
16380,2026-01-02,1,8,4,15.9,63.6
44187,2024-09-05,3,33,1,4.9,4.9
32270,2025-07-12,2,20,1,16.9,16.9
111874,2025-06-18,6,18,2,12.2,24.4
7993,2025-04-13,1,15,2,11.5,23.0
121456,2026-05-17,6,36,4,3.2,12.8
115280,2025-10-05,6,8,5,15.9,79.5
74435,2025-07-08,4,26,2,16.5,33.0
66838,2024-10-02,4,34,3,22.0,66.0
59424,2026-02-10,3,1,2,7.5,15.0
66698,2024-09-28,4,9,5,13.9,69.5
72715,2025-05-20,4,18,2,12.2,24.4
53388,2025-07-21,3,1,1,7.5,7.5
71186,2025-03-31,4,19,1,15.9,15.9
54707,2025-08-30,3,5,1,10.9,10.9
91261,2025-01-08,5,17,1,12.5,12.5
34476,2025-10-05,2,11,2,14.9,29.8
55585,2025-09-27,3,23,1,15.9,15.9
27850,2025-01-18,2,28,1,6.2,6.2
76313,2025-08-28,4,33,14,4.9,68.6
62937,2026-06-08,3,33,2,4.9,9.8
26158,2024-11-20,2,19,3,15.9,47.7
122218,2026-06-11,6,19,3,15.9,47.7
118371,2026-01-26,6,22,3,23.9,71.7
2702,2024-10-30,1,8,2,15.9,31.8
42449,2026-07-10,2,32,1,,3.5
98160,2025-08-11,5,3,1,13.5,13.5
60042,2026-03-05,3,33,2,4.9,9.8
61875,2026-05-06,3,38,2,3.5,7.0
21519,2026-06-11,1,22,3,23.9,71.7
56009,2025-10-11,3,27,1,6.5,6.5
7647,2025-04-03,1,7,5,12.9,64.5
109601,2025-03-20,6,6,1,10.62,10.62
71028,2025-03-25,4,2,1,11.9,11.9
101888,2025-12-02,5,23,1,15.9,15.9
28754,2025-03-10,2,20,1,16.9,16.9
75509,2025-08-07,4,4,3,15.9,47.7
35801,2025-11-19,2,37,2,1.8,3.6
46847,2024-12-08,3,24,1,19.9,19.9
20624,2026-05-14,1,37,4,1.8,7.2
23964,2024-09-05,2,26,1,16.5,16.5
52108,2025-06-11,3,3,1,13.5,13.5
21821,2026-06-20,1,32,4,3.5,14.0
37803,2026-01-28,2,35,2,3.9,7.8
97640,2025-07-28,5,9,2,13.9,27.8
101170,2025-11-06,5,12,2,13.9,27.8
53628,2025-07-28,3,19,1,15.9,15.9
105198,2026-04-02,5,1,2,7.5,15.0
118220,2026-01-20,6,38,2,3.5,7.0
105708,2026-04-17,5,16,4,12.9,51.6
99227,2025-09-08,5,31,3,5.9,17.7
4015,2024-12-09,1,6,2,12.5,25.0
34850,2025-10-18,2,1,1,7.5,7.5
118640,2026-02-06,6,10,1,13.5,13.5
72126,2025-05-01,4,37,2,1.8,3.6
114717,2025-09-17,6,1,2,7.5,15.0
37596,2026-01-20,2,33,1,4.9,4.9
1696,2024-09-28,1,26,1,16.5,16.5
11794,2025-08-12,1,15,2,11.5,23.0
116139,2025-11-02,6,29,2,6.9,13.8
20472,2026-05-10,1,9,1,13.9,13.9
60940,2026-04-06,3,6,2,12.5,25.0
87923,2024-09-18,5,18,7,12.2,85.4
92593,2025-03-01,5,12,1,13.9,13.9
93753,2025-04-09,5,16,2,12.9,25.8
5175,2025-01-14,1,12,3,13.9,41.7
41643,2026-06-12,2,14,5,9.9,49.5
60969,2026-04-07,3,10,1,13.5,13.5
44155,2024-09-04,3,30,2,6.5,13.0
43501,2024-08-15,3,15,4,11.5,46.0
34124,2025-09-22,2,35,3,3.9,11.7
105578,2026-04-13,5,23,1,15.9,15.9
81151,2026-02-26,4,7,2,12.9,25.8
59038,2026-01-26,3,29,1,6.9,6.9
84282,2026-06-10,4,16,6,12.9,77.4
12009,2025-08-20,1,17,1,12.5,12.5
16317,2025-12-31,1,13,6,12.5,75.0
28783,2025-03-11,2,32,2,3.5,7.0
29969,2025-04-22,2,18,2,12.2,24.4
122444,2026-06-18,6,22,1,23.9,23.9
111067,2025-05-21,6,8,1,15.9,15.9
15534,2025-12-08,1,8,2,15.9,31.8
69530,2025-01-20,4,30,1,6.5,6.5
39061,2026-03-14,2,31,1,5.9,5.9
85256,2026-07-08,4,1,2,7.5,15.0
9399,2025-05-26,1,36,4,3.2,12.8
26842,2024-12-13,2,31,2,5.9,11.8
22873,2026-07-23,1,15,3,11.5,34.5
18954,2026-03-24,1,32,7,3.5,24.5
108875,2026-07-15,5,12,6,13.9,83.4
69738,2025-01-31,4,17,2,12.5,25.0
70238,2025-02-21,4,34,1,22.0,22.0
43725,2024-08-22,3,15,5,11.5,57.5
81609,2026-03-15,4,35,2,3.9,7.8
46193,2024-11-14,3,8,3,15.9,47.7
98224,2025-08-12,5,30,8,6.5,52.0
47525,2024-12-31,3,22,1,23.9,23.9
87901,2024-09-17,5,33,3,4.9,14.7
118177,2026-01-18,6,32,4,3.5,14.0
59022,2026-01-25,3,37,1,1.8,1.8
84972,2026-06-30,4,8,1,15.9,15.9
10360,2025-06-26,1,19,4,15.9,63.6
54888,2025-09-05,3,10,7,13.5,94.5
113555,2025-08-10,6,20,2,16.9,33.8
79313,2025-12-11,4,30,1,6.5,6.5
45417,2024-10-17,3,23,2,15.9,31.8
73893,2025-06-23,4,22,3,23.9,71.7
98702,2025-08-25,5,17,9,12.5,112.5
